barcodes,CD10,CD11b,CD11c,CD123,CD127,CD14,CD141,CD16,CD172a,CD185,CD19,CD192,CD197,CD21,CD24,CD25,CD269,CD27,CD278,CD279,CD3,CD304,CD319,CD38,CD39,CD4,CD40,CD45RA,CD45RO,CD56,CD66b,CD71,CD80,CD86,CD8a,CD95,FceRI,HLA-DR,IgD,IgG1-K-Isotype-Control,IgM,KLRG1,TCR-Va24-Ja18,TCR-Va7.2,TCR-a/b,TCR-g/d
196165b64f8711eb841542010a19c80f,0,1,2,10,0,2,4,2,4,4,189,6,6,55,67,6,1,15,3,5,86,1,3,38,6,172,41,280,10,6,1,2,3,1,11,4,2,98,70,1,15,17,4,0,17,103
196166104f8711eb841542010a19c80f,5,0,1,3,9,8,5,6,5,0,9,4,4,0,17,3,6,29,6,8,314,1,2,74,0,131,7,221,7,9,1,5,7,1,12,14,5,22,0,0,6,11,3,0,90,39
1961666a4f8711eb841542010a19c80f,10,0,6,3,11,5,1,4,6,0,4,7,17,2,11,1,1,100,6,2,536,4,0,63,1,237,7,265,7,6,1,0,4,1,8,12,25,3,0,1,1,5,7,0,226,55
196166ce4f8711eb841542010a19c80f,4,0,4,2,6,3,0,3,5,1,8,4,7,3,11,0,1,125,16,3,653,0,0,293,1,236,0,91,7,4,0,4,1,2,8,17,0,5,0,0,3,10,2,0,222,39
196167324f8711eb841542010a19c80f,4,29,791,35,1,471,48,9,368,1,9,72,10,1,20,6,34,4,0,5,23,1,7,98,16,71,20,20,118,7,4,6,10,220,13,106,3,279,0,3,15,10,9,0,11,61
1961678c4f8711eb841542010a19c80f,1,0,6,1,13,4,5,5,6,1,8,6,9,5,20,3,5,48,7,5,154,1,1,25,0,12,6,149,8,7,0,2,4,1,446,6,2,9,0,2,4,10,2,1,30,44
196167e64f8711eb841542010a19c80f,2,0,1,1,14,4,3,7,3,0,6,8,26,2,28,6,3,55,13,9,721,1,0,44,1,249,2,438,7,6,2,10,3,0,11,13,3,6,1,2,4,18,4,2,139,32
1961684a4f8711eb841542010a19c80f,4,1,6,8,1,4,2,7,7,4,238,6,13,50,131,7,3,2,1,9,19,2,3,30,24,5,22,253,13,10,1,5,4,4,25,2,0,60,16,1,112,14,1,0,9,158
196168ae4f8711eb841542010a19c80f,1,0,1,3,11,12,6,2,7,0,2,8,11,1,18,8,0,66,7,10,374,1,1,17,1,240,2,39,39,6,1,2,7,1,15,11,3,3,0,1,3,25,3,2,203,30
196168fe4f8711eb841542010a19c80f,3,0,2,1,12,4,4,5,10,1,3,5,7,1,4,4,2,58,18,37,442,2,1,18,3,178,4,7,318,5,0,1,3,0,19,172,3,12,0,2,1,13,7,1,134,60
196169584f8711eb841542010a19c80f,2,0,5,43,4,6,0,7,2,17,403,3,12,53,86,1,1,1,1,4,22,0,3,96,11,5,86,264,12,4,0,42,2,1,10,2,1,392,73,0,23,7,6,1,9,105
196169b24f8711eb841542010a19c80f,0,2,1,19,0,3,1,2,1,3,316,8,3,61,60,0,5,2,2,2,5,2,0,23,1,1,39,82,14,10,0,7,6,2,11,2,2,215,37,2,12,18,4,1,4,97
19616a0c4f8711eb841542010a19c80f,4,1,2,3,11,2,3,4,7,0,11,8,11,1,6,1,5,25,8,6,374,2,0,40,0,309,4,141,11,5,0,3,3,2,11,23,0,9,0,1,5,10,3,0,154,33
19616a664f8711eb841542010a19c80f,1,0,7,1,14,3,4,6,1,4,4,6,9,1,12,2,6,45,8,3,368,2,0,24,0,252,4,381,5,3,0,0,1,1,11,7,6,1,0,2,3,11,5,1,146,37
19616ab64f8711eb841542010a19c80f,3,1,3,0,14,2,4,6,3,0,3,7,9,5,11,1,5,103,19,15,163,0,1,20,0,4,8,374,11,8,1,3,5,0,446,6,3,6,2,0,6,12,5,0,50,56
19616b1a4f8711eb841542010a19c80f,2,2,23,7,4,14,3,4,14,2,4,8,6,3,12,5,1,9,0,3,18,0,2,5,0,172,4,9,55,5,1,2,7,1,18,40,4,14,1,0,4,19,3,0,15,36
19616b7e4f8711eb841542010a19c80f,4,1,2,0,25,5,6,6,3,1,5,14,7,0,12,3,3,14,5,7,59,0,2,10,0,269,7,11,137,7,0,6,6,0,14,58,4,4,1,1,1,17,1,0,18,36
19616bd84f8711eb841542010a19c80f,5,0,7,4,11,2,3,3,5,1,5,8,6,0,25,0,1,14,3,4,65,1,2,2,0,8,2,68,10,81,3,1,4,1,156,40,3,7,2,5,3,244,7,13,19,32
19616c284f8711eb841542010a19c80f,3,0,4,0,16,3,7,2,7,0,6,0,11,3,22,0,3,64,3,3,371,1,2,13,0,0,3,594,10,6,0,1,2,0,409,4,0,9,2,4,5,8,7,0,87,42
19616c824f8711eb841542010a19c80f,3,0,3,2,20,6,3,6,6,1,5,5,6,3,14,9,4,19,39,11,127,0,0,3,0,2,2,19,80,5,1,3,5,1,291,96,0,5,0,3,4,13,7,0,31,41
19616cdc4f8711eb841542010a19c80f,17,1,1,81,2,14,1,5,5,20,561,6,4,198,253,3,4,6,1,4,18,0,1,446,8,3,57,360,6,5,0,22,5,9,17,4,5,556,127,3,1048,21,7,0,13,471
19616d404f8711eb841542010a19c80f,4,1,798,47,2,6,169,592,536,1,3,2,8,0,12,1,3,4,0,5,19,1,11,3,0,28,1,914,3,8,0,14,3,135,10,93,3,139,0,0,2,19,4,1,9,30
19616d9a4f8711eb841542010a19c80f,9,2,40,2,34,57,6,26,24,0,6,18,8,1,17,4,2,31,5,16,90,0,4,18,4,320,5,3,351,10,6,4,6,1,20,50,4,13,0,1,1,211,4,0,31,23
19616dea4f8711eb841542010a19c80f,2,0,6,3,11,6,2,11,13,0,5,1,6,0,13,1,0,29,7,7,272,1,3,43,0,188,3,287,6,7,2,2,2,1,11,11,2,5,0,2,4,13,2,1,38,31
19616e4e4f8711eb841542010a19c80f,3,0,0,1,5,4,3,8,4,1,4,6,5,0,11,4,5,27,6,5,220,2,1,15,1,163,2,68,10,3,3,4,0,6,8,9,2,4,1,2,3,9,5,1,78,41
19616ea84f8711eb841542010a19c80f,2,0,5,1,16,9,3,4,11,1,6,12,6,2,18,0,0,70,7,3,168,2,2,11,3,7,11,63,19,8,1,0,8,6,260,38,2,3,0,3,3,17,5,1,41,42
19616f024f8711eb841542010a19c80f,3,0,1,1,17,5,3,3,3,0,1,7,4,1,9,3,3,22,2,34,118,1,0,2,1,2,3,15,44,5,0,0,1,0,119,32,0,6,0,1,0,13,1,0,23,37
19616f5c4f8711eb841542010a19c80f,4,0,1,0,1,2,1,5,2,1,4,6,5,2,12,1,1,26,0,5,76,0,1,39,0,107,2,55,13,11,1,3,5,0,5,6,2,3,1,1,5,9,1,0,19,39
19616fc04f8711eb841542010a19c80f,3,0,3,2,25,6,3,7,7,0,5,7,5,2,13,11,2,4,36,36,146,3,1,2,0,270,1,16,208,5,3,24,2,0,7,145,6,4,0,0,4,426,3,0,36,32
1961701a4f8711eb841542010a19c80f,2,0,6,2,1,9,5,7,3,1,3,4,7,0,19,5,4,16,0,9,85,1,1,30,0,203,6,146,11,3,3,1,5,2,12,6,3,7,0,0,4,21,6,1,30,41
1961706a4f8711eb841542010a19c80f,1,0,4,1,21,3,2,6,11,0,7,5,14,0,5,1,2,81,15,2,604,0,3,23,0,160,2,229,11,2,0,7,2,1,9,6,2,4,1,0,3,50,5,0,260,32
196170ba4f8711eb841542010a19c80f,6,0,6,7,29,4,3,2,3,0,7,5,5,1,15,6,0,49,0,3,241,1,1,16,0,110,4,347,9,4,1,7,3,3,11,13,1,10,2,1,4,29,6,1,66,41
196171144f8711eb841542010a19c80f,2,4,90,39,14,74,32,6,17,1,8,6,9,1,11,0,1,50,5,10,529,2,3,172,10,360,7,136,23,10,3,14,9,59,23,28,5,56,0,3,1,13,2,0,135,57
1961716e4f8711eb841542010a19c80f,7,2,1,0,1,6,6,5,11,3,240,6,3,39,301,13,0,7,0,7,12,1,2,20,2,0,29,314,9,2,0,3,8,3,10,5,0,64,1,2,7,9,4,0,11,96
196172044f8711eb841542010a19c80f,5,0,2,51,0,5,4,5,9,13,207,3,7,88,74,0,3,4,1,2,17,0,1,26,2,0,39,143,10,3,1,19,3,1,10,6,1,170,20,2,3,16,4,0,3,152
1961725e4f8711eb841542010a19c80f,0,0,6,3,5,10,5,7,9,0,10,8,9,0,24,1,5,8,4,10,44,1,2,3,2,5,5,108,10,6,7,0,3,0,252,47,0,7,3,1,6,37,2,0,11,53
196172b84f8711eb841542010a19c80f,1,0,5,3,1,2,8,3,9,2,19,6,9,7,10,0,7,6,0,4,17,3,1,5,1,8,6,10,8,6,2,2,4,2,20,4,3,21,2,0,1,6,4,0,17,69
196173124f8711eb841542010a19c80f,5,0,0,34,1,37,5,4,9,8,255,4,12,127,130,0,0,2,0,2,9,1,1,59,22,1,87,117,7,9,0,70,5,1,62,12,1,331,62,3,52,8,3,9,4,115
196173764f8711eb841542010a19c80f,6,0,1,28,3,4,2,3,4,8,383,2,2,98,49,1,4,13,0,6,17,0,0,61,25,3,51,92,13,5,2,14,2,3,7,1,4,246,94,5,57,9,3,1,9,167
196173da4f8711eb841542010a19c80f,6,1,385,10,0,118,3,3,113,0,5,23,5,1,16,0,1,7,0,5,15,2,3,127,6,13,8,10,39,3,1,7,7,25,21,40,1,41,2,5,5,15,5,0,9,48
196174344f8711eb841542010a19c80f,3,0,3,3,2,6,1,6,6,0,7,5,5,2,13,0,2,9,1,8,39,2,4,6,0,4,7,68,14,2,1,0,2,2,119,40,0,4,0,2,8,18,3,1,15,31
1961748e4f8711eb841542010a19c80f,0,0,1,2,2,1,1,2,5,0,4,6,7,0,11,0,1,12,2,6,47,0,2,10,0,120,3,105,6,5,0,2,3,1,6,2,3,3,0,0,5,12,0,0,10,47
196174f24f8711eb841542010a19c80f,17,0,0,32,1,3,1,8,5,12,244,5,3,67,253,1,2,1,1,4,17,1,2,143,1,4,32,172,8,2,0,16,2,2,15,5,0,214,64,0,217,11,3,0,11,66
196175564f8711eb841542010a19c80f,2,0,2,2,3,6,4,6,10,0,8,3,8,0,8,0,2,16,1,2,33,3,2,28,2,182,3,42,7,4,1,0,1,1,9,6,2,6,0,2,1,13,4,1,24,44
196175b04f8711eb841542010a19c80f,3,0,54,4,0,2,1,1079,20,0,6,5,8,1,15,1,1,9,0,2,10,2,6,120,1,7,5,392,8,105,0,0,1,1,10,10,1,6,1,0,5,182,7,0,13,44
1961760a4f8711eb841542010a19c80f,5,0,5,1,2,3,6,6,4,1,7,4,12,5,15,4,2,17,2,7,54,1,1,65,0,166,8,97,5,6,0,0,7,2,12,4,5,6,1,2,0,21,5,1,18,39
1961766e4f8711eb841542010a19c80f,2,0,4,0,6,7,7,2,2,1,6,8,5,3,17,0,1,28,4,23,168,3,1,4,0,3,2,332,8,5,0,0,5,0,243,53,4,6,0,0,1,70,8,0,48,54
196176c84f8711eb841542010a19c80f,3,0,6,0,21,7,4,6,2,0,5,5,4,2,4,2,1,20,4,8,97,1,1,23,3,158,3,15,55,2,2,4,0,2,7,25,0,8,1,3,2,72,2,0,12,46
1961772c4f8711eb841542010a19c80f,5,1,2,2,19,3,5,7,4,0,12,7,19,0,8,3,7,66,8,1,248,0,1,30,1,203,2,193,10,2,1,1,2,2,8,9,0,4,0,1,7,13,3,0,87,68
196177904f8711eb841542010a19c80f,0,0,2,1,3,7,2,5,3,0,3,4,2,2,10,3,3,11,7,19,76,1,0,5,0,2,5,59,31,3,2,0,2,0,760,81,1,14,1,2,8,12,5,0,17,35
196177f44f8711eb841542010a19c80f,1,0,2,2,20,3,2,1,7,0,4,4,7,1,18,1,3,67,16,1,178,0,2,70,0,200,2,164,11,10,0,1,4,0,14,5,2,5,0,1,0,54,4,0,97,51
1961784e4f8711eb841542010a19c80f,1,0,3,2,5,3,3,9,2,1,8,20,7,1,17,0,0,14,0,5,54,0,0,21,0,173,3,125,7,6,0,2,2,2,11,3,5,6,1,2,1,10,4,0,18,53
196178d04f8711eb841542010a19c80f,5,0,2,29,0,4,3,7,1,4,258,3,7,73,14,1,1,8,0,4,9,0,1,17,2,3,14,118,10,3,3,26,5,0,12,3,0,138,53,1,33,12,3,0,10,101
196179524f8711eb841542010a19c80f,4,0,0,4,3,2,4,7,3,0,7,4,6,0,7,3,1,12,2,7,42,3,2,5,0,150,5,14,47,12,1,3,3,0,17,16,1,5,1,0,5,46,5,0,8,41
196179ac4f8711eb841542010a19c80f,3,3,3,2,23,4,3,5,4,1,3,9,4,0,6,2,6,32,15,40,238,5,1,5,0,221,2,11,270,5,1,1,3,0,6,75,3,14,0,5,0,19,4,1,37,40
19617a064f8711eb841542010a19c80f,3,1,28,3,0,30,7,6,15,2,5,8,4,2,17,1,4,3,0,8,15,1,3,10,0,5,2,9,6,8,1,1,6,4,12,15,4,12,0,1,3,15,1,0,18,35
19617a6a4f8711eb841542010a19c80f,4,0,1,2,15,2,15,7,5,2,9,6,13,0,10,4,4,53,4,3,71,1,0,29,0,6,1,404,9,7,0,1,3,3,347,8,3,6,0,2,6,15,6,1,28,42
19617ace4f8711eb841542010a19c80f,2,0,1,0,15,5,5,5,6,0,6,5,6,0,11,6,1,73,13,25,229,2,1,6,0,184,1,8,226,4,1,8,6,0,12,54,2,9,0,0,2,12,3,0,72,41
19617b324f8711eb841542010a19c80f,3,0,1,15,0,7,4,3,4,11,492,3,3,43,71,2,3,8,0,6,5,0,0,71,7,3,102,259,13,7,0,18,3,5,15,4,2,144,65,2,72,25,7,0,9,42
19617b8c4f8711eb841542010a19c80f,3,0,4,2,10,11,3,11,10,1,16,14,24,2,25,5,2,87,3,8,898,1,3,163,1,387,9,184,26,4,1,6,8,0,21,20,2,17,3,4,8,28,10,0,171,67
19617bf04f8711eb841542010a19c80f,3,1,2,0,3,2,6,4,8,0,5,2,3,2,13,2,1,49,0,11,39,1,7,3,1,3,3,34,81,23,1,1,3,0,799,14,3,10,0,1,3,46,7,0,12,30
19617c544f8711eb841542010a19c80f,7,7,63,2,8,5,4,9,17,0,13,9,9,1,12,4,0,51,2,6,52,1,3,5,1,0,7,22,120,122,2,0,6,0,717,29,8,6,0,1,4,45,7,0,22,52
19617d584f8711eb841542010a19c80f,3,0,0,0,0,2,1,1,2,0,6,2,6,3,4,0,2,19,0,5,66,2,0,47,0,142,5,134,7,3,1,1,1,0,6,3,0,4,0,0,1,8,3,0,19,44
19617dc64f8711eb841542010a19c80f,1,0,0,13,0,2,4,5,5,11,495,6,6,87,23,1,1,4,1,3,21,1,1,70,15,2,31,70,12,8,0,8,4,0,7,6,2,205,40,1,37,14,7,0,36,217
19617e204f8711eb841542010a19c80f,2,0,1,0,2,5,5,6,4,0,6,10,9,3,19,2,3,21,5,8,46,0,0,8,1,1,7,104,9,10,4,0,0,1,246,2,1,6,2,1,4,9,2,0,14,41
19617e8e4f8711eb841542010a19c80f,2,0,3,2,26,0,3,1,3,0,5,11,6,0,7,0,1,57,6,1,130,2,8,5,0,2,4,43,36,137,0,2,4,0,279,36,0,5,1,0,4,369,8,17,17,44
19617ee84f8711eb841542010a19c80f,1,0,6,1,2,3,3,4,3,1,5,4,2,0,7,3,3,12,1,2,34,1,2,5,0,0,2,16,16,128,3,0,5,0,91,9,0,2,0,3,3,45,3,11,5,28
19617f384f8711eb841542010a19c80f,3,0,6,12,4,4,5,6,12,7,427,2,7,65,80,3,0,3,0,4,14,2,0,54,3,1,34,193,12,7,0,7,4,2,7,3,2,296,43,0,11,10,7,0,11,95
19617f924f8711eb841542010a19c80f,1,1,1,2,0,10,1,4,3,8,248,3,11,32,1021,51,4,25,2,7,21,0,2,8,7,4,35,707,7,8,5,51,4,4,13,37,1,60,5,1,238,16,6,0,21,60
19617fe24f8711eb841542010a19c80f,3,0,1,0,14,3,2,4,10,1,5,3,8,0,13,0,2,33,3,1,347,3,0,23,0,190,7,357,9,3,1,4,1,0,9,7,0,2,1,2,1,23,4,0,184,38
196180464f8711eb841542010a19c80f,3,4,45,4,1,7,18,294,9,0,11,4,7,1,4,1,1,2,0,3,17,0,2,93,0,3,2,295,10,231,0,5,2,1,24,16,2,9,1,2,1,6,0,1,10,33
196180d24f8711eb841542010a19c80f,7,0,0,44,1,5,5,5,2,4,450,8,4,135,33,1,3,3,0,3,9,1,3,55,25,2,47,156,6,2,0,39,3,3,29,6,7,288,64,1,21,13,6,0,13,227
196181364f8711eb841542010a19c80f,5,0,2,0,13,8,1,7,5,1,6,2,12,0,9,1,3,44,7,4,272,0,1,59,0,216,3,188,12,2,1,6,5,1,5,8,2,2,0,1,4,20,9,0,137,33
196181904f8711eb841542010a19c80f,4,0,1,41,1,7,5,8,5,6,441,7,11,95,50,1,0,3,1,5,13,0,2,18,14,0,48,141,7,5,2,39,1,4,15,9,1,166,43,1,54,7,5,0,8,344
196181f44f8711eb841542010a19c80f,7,0,1,3,2,3,1,9,3,1,11,8,9,2,17,1,5,9,4,3,294,0,13,34,0,2,4,194,25,7,0,1,4,1,428,125,3,34,0,1,6,399,4,0,62,29
1961824e4f8711eb841542010a19c80f,4,0,10,3,11,3,2,4,6,1,2,6,16,1,17,2,4,71,6,6,475,0,1,65,0,216,7,281,8,2,2,1,8,1,9,22,2,9,0,2,5,36,4,0,86,45
196182b24f8711eb841542010a19c80f,1,9,160,48,4,185,55,6,67,0,3,170,3,3,13,0,4,3,0,5,12,1,1,61,6,94,3,19,55,3,2,6,4,27,18,45,6,268,0,2,2,9,3,2,9,45
1961830c4f8711eb841542010a19c80f,3,25,715,14,1,464,24,8,356,0,8,98,13,0,21,2,0,6,0,6,9,3,6,99,24,68,19,13,81,29,5,10,5,156,17,140,5,173,0,4,13,111,10,0,20,231
1961838e4f8711eb841542010a19c80f,2,0,6,1,5,6,5,6,8,1,9,1,6,1,9,2,3,25,1,8,74,2,1,18,0,146,4,131,8,5,0,2,2,3,9,5,6,10,5,2,6,14,6,0,21,67
196183f24f8711eb841542010a19c80f,2,0,1,2,7,5,3,1,3,1,5,4,8,4,12,1,3,42,4,6,80,2,0,15,0,1,3,268,7,5,1,5,2,0,202,8,0,8,1,1,5,16,6,0,28,37
196184564f8711eb841542010a19c80f,3,0,4,2,9,5,2,8,6,0,8,2,16,3,9,1,3,67,9,5,470,0,2,26,1,203,3,258,14,2,0,2,5,3,10,6,2,4,1,1,3,17,4,1,53,44
196184c44f8711eb841542010a19c80f,6,14,474,6,2,329,13,9,192,0,17,15,6,1,25,2,3,5,0,5,16,3,2,66,11,35,6,10,41,2,2,3,3,64,15,62,3,90,0,0,4,22,6,0,15,40
196185324f8711eb841542010a19c80f,0,0,0,0,12,2,4,9,6,1,2,8,5,0,11,2,1,173,15,19,492,1,0,270,0,396,3,71,15,3,0,7,2,0,12,23,4,7,1,0,2,18,6,1,158,25
196185824f8711eb841542010a19c80f,0,0,3,1,28,2,2,4,2,0,6,6,11,0,10,2,2,38,11,7,357,1,1,26,0,270,3,11,77,3,0,2,5,3,19,44,0,8,0,3,3,17,4,0,41,32
196185dc4f8711eb841542010a19c80f,2,1,5,32,1,4,2,6,4,19,397,8,11,37,78,5,6,3,2,6,15,2,1,28,20,1,48,119,12,8,1,14,2,1,10,2,3,138,22,3,31,20,2,0,11,62
196186364f8711eb841542010a19c80f,5,1,2,4,2,4,4,7,8,0,8,1,12,3,7,1,3,53,1,5,157,3,2,18,3,3,3,279,7,3,2,1,4,1,666,6,9,6,0,0,6,21,4,0,36,36
196186904f8711eb841542010a19c80f,0,1,1,0,8,3,4,3,7,1,9,3,10,3,15,1,1,65,11,3,406,3,3,183,0,245,3,241,8,4,4,2,1,4,9,14,0,6,2,1,2,12,5,0,120,32
196186ea4f8711eb841542010a19c80f,4,0,2,3,15,3,6,5,4,2,5,2,7,2,14,2,2,71,2,3,199,0,1,25,0,183,3,132,6,7,0,1,3,0,8,11,5,4,0,2,3,10,5,0,140,36
1961876c4f8711eb841542010a19c80f,3,0,2,1,1,2,4,6,10,1,6,6,7,1,11,0,2,8,0,4,43,0,1,13,0,93,1,113,14,3,0,3,0,0,12,4,2,1,0,3,3,15,3,0,12,32
196187c64f8711eb841542010a19c80f,1,0,5,0,2,1,2,5,7,0,6,5,7,0,13,2,1,26,4,1,77,0,2,13,0,2,1,309,9,9,1,2,3,0,227,5,3,8,1,3,2,12,5,0,20,33
1961882a4f8711eb841542010a19c80f,1,1,3,30,0,2,2,2,6,9,254,3,4,86,44,2,3,5,0,5,11,0,0,77,12,7,22,99,10,9,1,19,5,4,12,10,2,211,53,0,9,30,1,0,14,52
1961888e4f8711eb841542010a19c80f,4,2,1,33,2,3,1,3,4,13,369,2,3,162,34,2,3,1,0,3,20,0,2,47,21,5,28,138,14,4,0,14,6,3,29,4,2,977,30,0,13,20,1,1,15,138
196188e84f8711eb841542010a19c80f,1,0,4,2,8,5,6,3,4,1,5,1,8,2,15,7,2,19,4,6,138,2,1,33,0,186,2,250,9,3,1,2,7,1,14,9,3,7,0,2,5,15,2,0,26,36
196189564f8711eb841542010a19c80f,8,0,1,118,0,4,7,7,10,13,448,8,8,97,75,1,2,0,0,0,10,0,1,86,4,1,56,330,9,4,0,22,3,2,9,5,2,235,163,3,22,11,6,0,13,197
196189ba4f8711eb841542010a19c80f,1,0,3,1,17,6,0,3,8,0,2,2,7,1,9,1,5,126,2,3,219,0,1,85,0,126,1,76,12,6,2,14,7,2,4,10,4,7,2,1,0,13,5,1,65,40
19618a1e4f8711eb841542010a19c80f,8,3,68,3,10,5,0,604,23,0,7,4,7,2,13,0,2,72,1,36,234,6,4,201,0,7,3,567,10,103,2,2,6,1,24,83,3,5,0,0,3,295,6,0,10,44
19618aaa4f8711eb841542010a19c80f,4,0,0,8,1,1,5,2,2,12,173,2,9,61,56,0,2,2,2,3,6,1,1,48,9,4,26,161,6,4,0,14,2,0,9,4,3,220,14,2,19,11,2,0,11,29
19618b044f8711eb841542010a19c80f,0,0,1,4,3,2,3,0,2,0,11,0,7,0,9,2,5,19,3,4,96,0,3,19,0,151,3,141,11,4,1,1,5,0,9,9,1,5,0,0,3,4,1,1,26,39
19618b544f8711eb841542010a19c80f,2,0,1,0,9,2,1,9,8,1,7,5,10,3,13,1,1,25,8,5,167,0,1,95,0,119,2,73,12,6,0,17,2,0,11,11,1,1,0,0,2,12,6,0,24,20
19618ba44f8711eb841542010a19c80f,6,0,3,4,7,9,5,9,3,1,1,7,18,1,10,1,1,9,0,3,28,0,2,5,0,4,4,47,12,4,2,1,6,0,28,4,3,5,2,0,5,20,5,0,18,62
19618c084f8711eb841542010a19c80f,4,0,1,5,0,8,3,8,4,0,4,2,6,6,13,0,2,12,2,3,371,0,15,4,0,2,3,385,12,7,2,0,2,3,6,80,3,11,0,1,7,536,4,0,11,68
19618c584f8711eb841542010a19c80f,7,0,3,2,27,2,3,5,6,1,1,19,2,0,19,8,4,25,7,7,61,0,0,1,0,344,4,5,226,5,1,1,1,0,9,176,1,5,0,0,2,9,5,0,13,26
19618cc64f8711eb841542010a19c80f,2,0,175,4,1,3,3,448,57,0,8,10,5,1,11,1,3,1,1,3,14,0,14,139,1,3,4,156,6,17,1,1,4,3,20,12,0,10,0,2,6,124,4,0,6,39
19618d204f8711eb841542010a19c80f,3,0,12,0,1,4,6,110,10,1,4,2,8,0,19,0,4,5,0,3,11,0,3,20,0,8,5,89,12,9,2,0,3,1,12,1,0,12,1,1,2,27,3,0,10,51
19618d844f8711eb841542010a19c80f,1,1,7,13,11,2,4,3,9,15,600,3,11,205,321,13,3,59,6,2,242,0,2,88,48,216,31,806,7,5,9,33,4,1,50,22,0,308,13,0,242,10,3,0,79,355
19618e424f8711eb841542010a19c80f,3,1,4,6,2,6,7,10,10,1,9,10,12,2,18,2,3,6,1,17,22,1,3,12,2,7,9,25,23,10,1,0,8,2,20,9,1,21,3,1,10,19,11,1,22,69
19618e9c4f8711eb841542010a19c80f,4,1,4,0,14,4,1,5,2,0,4,2,7,1,10,2,0,27,5,6,154,2,0,22,0,105,4,46,17,4,0,5,1,0,11,14,4,5,1,2,4,19,5,0,53,32
19618ef64f8711eb841542010a19c80f,7,45,745,29,1,361,15,4,350,0,5,45,17,7,14,2,2,5,4,4,25,0,5,109,21,81,11,15,68,10,1,3,3,181,14,75,6,334,0,0,6,9,4,1,16,50
19618f5a4f8711eb841542010a19c80f,3,0,2,2,22,4,4,2,5,0,6,4,12,1,16,1,0,79,5,1,244,1,2,8,0,12,4,315,7,3,4,6,1,1,435,9,0,8,1,2,5,9,3,9,70,33
19618fb44f8711eb841542010a19c80f,1,0,5,0,8,1,1,4,9,0,4,8,11,2,20,5,5,5,3,8,61,1,1,8,0,382,3,17,158,3,3,0,12,1,13,84,2,6,0,1,2,30,6,1,24,47
196190044f8711eb841542010a19c80f,4,0,1,0,9,6,6,7,5,1,3,8,12,4,14,7,1,15,13,7,384,0,3,80,0,181,4,137,8,2,1,2,12,0,6,15,0,5,1,4,0,14,4,0,111,67
196190544f8711eb841542010a19c80f,5,30,820,82,0,261,82,7,361,19,395,40,13,76,38,1,2,4,1,11,14,0,12,156,34,122,39,223,72,7,2,13,3,192,11,74,4,656,83,2,62,15,7,0,16,153
196190a44f8711eb841542010a19c80f,2,0,7,1,6,7,1,5,7,2,6,5,19,1,12,9,0,48,6,6,165,0,2,31,0,193,5,81,8,5,2,2,4,1,9,12,0,9,1,2,2,10,4,0,67,46
196190fe4f8711eb841542010a19c80f,1,0,4,2,22,5,3,2,7,1,4,3,34,0,14,1,6,79,5,8,307,0,2,14,1,2,4,171,10,4,2,1,0,0,273,2,1,6,0,0,2,10,5,1,120,49
1961914e4f8711eb841542010a19c80f,2,0,0,4,12,5,2,0,4,0,2,4,13,2,14,4,1,98,5,7,275,1,2,39,0,185,2,78,20,4,2,8,1,1,13,20,4,1,0,1,2,13,6,0,144,29
1961919e4f8711eb841542010a19c80f,4,2,6,2,2,2,1,9,10,1,4,7,4,0,17,2,3,13,0,0,31,0,1,3,1,1,3,78,9,9,1,3,5,0,263,9,4,12,0,4,1,10,2,0,14,31
196192024f8711eb841542010a19c80f,2,1,41,4,0,8,3,2,8,0,476,7,8,3,101,0,3,12,1,3,13,0,2,2,3,2,60,167,10,5,1,93,10,2,19,5,3,162,0,0,3,14,4,0,12,30
196192524f8711eb841542010a19c80f,5,5,103,3,2,7,3,945,21,0,8,6,11,1,17,1,3,6,0,2,21,1,8,161,0,12,7,190,4,35,1,0,6,0,23,21,3,7,1,1,1,119,3,0,9,44
196192ac4f8711eb841542010a19c80f,3,29,968,14,1,388,74,30,495,0,9,31,5,1,17,4,3,1,0,4,28,0,8,79,57,41,50,16,83,7,4,4,11,202,20,68,6,1021,0,1,11,21,8,0,14,47
196193064f8711eb841542010a19c80f,2,0,4,22,1,3,0,4,5,11,230,4,9,40,49,1,5,1,0,1,7,1,1,61,6,0,59,276,8,3,0,23,4,0,13,2,1,217,39,2,67,5,4,0,8,20
196193564f8711eb841542010a19c80f,1,0,4,0,0,7,6,145,5,0,2,4,2,0,9,1,4,2,0,8,10,1,4,86,0,0,0,115,6,54,0,1,5,1,17,6,1,4,0,1,3,10,0,1,16,41
196193ba4f8711eb841542010a19c80f,2,0,0,1,3,6,0,7,3,1,5,5,8,1,9,2,1,42,2,1,129,1,3,9,1,220,3,106,10,5,0,4,2,0,13,15,3,5,2,3,2,19,6,1,55,48
1961941e4f8711eb841542010a19c80f,7,0,1,0,7,4,3,2,3,2,4,6,10,0,4,0,1,79,11,1,257,1,3,32,0,170,8,389,2,4,2,3,1,1,16,12,1,3,0,2,4,13,2,0,139,35
1961946e4f8711eb841542010a19c80f,2,0,1,17,6,4,0,4,10,21,419,7,5,87,83,1,5,21,2,4,49,2,1,116,1,196,73,167,45,5,0,13,4,8,12,14,3,277,35,3,138,47,4,1,17,77
